handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_ef7ce404-a787-3ce0-32a7-d5e054340304,Product,"Chicco Toothpaste Strawberry + Brush Green 6-36M, Enamel Protection","Ensure your child's dental health with Chicco Toothpaste Strawberry + Brush Green 6-36M, ideal for ages six to thirty-six months. This enamel-protective formula gently cleans tiny teeth while providing a delicious strawberry flavor that young ones love. At Dentaltourismclinicsindia, we prioritize pediatric dental care, offering trusted products that align with our commitment to early oral hygiene and prevention. Embrace a healthy dental routine for your little one with ease and confidence, knowing their enamel is protected from the start. Trust our expertise in dental care to support your family’s well-being.",b6120a_d04498edeeed4409b62dc38433d0b7e0~mv2.jpg;b6120a_769d8e4ffa0b41718a0f6f1a02ea0304~mv2.jpg;b6120a_ca216b33886449aa8758714b58aee913~mv2.jpg;b6120a_c63de35247af4fff89bc8365f91f80c0~mv2.jpg;b6120a_723f7cc201ea4611bca0e674f2200eb7~mv2.jpg;b6120a_1c4cc87e1e914300a03de7f0f94f048c~mv2.jpg,Kids Toothpaste,,,179.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,No Returns or Exchange,"<p>Please note that all sales are final. We do not accept returns or offer refunds or exchanges once a purchase is made. Kindly ensure that you review all product details and specifications before completing your order. If you have any questions prior to purchasing, feel free to contact us.</p>
",,,,,,,,,,,,,,,,,
product_f8fd8a6c-10b5-61eb-8b51-a7a63e7c1a65,Product,Mother Sparsh kids natural toothpaste,"Discover the gentle care of Mother Sparsh kids natural toothpaste, specially formulated for your child's sensitive teeth and gums. At Dentaltourismclinicsindia, we prioritize natural, safe, and effective products that align with our holistic approach to dental care. This innovative toothpaste, made with natural ingredients, ensures your child enjoys a healthy, cavity-free smile without the worry of harmful chemicals. Enhance your child's dental hygiene routine with Mother Sparsh, perfectly suited for our commitment to sustainable and patient-focused services. Your child's dental health is our priority—choose naturally, choose wisely with Dentaltourismclinicsindia.",b6120a_a979aed2acc74ed392fd053e815b50f3~mv2.webp;b6120a_d87e317df8234b82a103a2299f942f38~mv2.webp;b6120a_0682ea682604438a957d8f977bf866a5~mv2.webp;b6120a_43479f3d26404e88ae87b0838c7cc921~mv2.webp;b6120a_8f5a5022bbad489d9b81bc82932a343f~mv2.webp,Kids Toothpaste,,,199.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,No Returns or Exchange,"<p>Please note that all sales are final. We do not accept returns or offer refunds or exchanges once a purchase is made. Kindly ensure that you review all product details and specifications before completing your order. If you have any questions prior to purchasing, feel free to contact us.</p>
",,,,,,,,,,,,,,,,,
product_9aa22b93-21e1-14d6-f51d-be7182d9a66e,Product,"Mamaearth Fruit Punch Toothpaste - 50g | Infused with Sorbitol, Silica & Glyceri","Introducing Mamaearth Fruit Punch Toothpaste - 50g, now available at Dentaltourismclinicsindia. Infused with Sorbitol, Silica, and Glycerin, this toothpaste not only provides excellent dental care but also ensures a delightful brushing experience for all ages. Our dental center values safe and effective products, making this toothpaste an ideal choice for maintaining your oral hygiene. Visit us to explore our comprehensive range of dental treatments and trusted products to support your health. Experience the blend of professional care and quality with Mamaearth Fruit Punch Toothpaste.",b6120a_e1fc3352d1324eb8af7fc90fad03343f~mv2.avif;b6120a_c8c4fbf4172b489c97fb9274fd302c85~mv2.avif;b6120a_9bb24a1ad7bb431a9c433764cbb30091~mv2.avif;b6120a_1627a9bff4fd4910b137e7f10e248886~mv2.avif;b6120a_b384f959fd0a4f2380f5d163f23ac625~mv2.avif;b6120a_88cd26478f77467aa804d88ec369ad18~mv2.avif,Kids Toothpaste,,,149.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,No Returns or Exchange,"<p>Please note that all sales are final. We do not accept returns or offer refunds or exchanges once a purchase is made. Kindly ensure that you review all product details and specifications before completing your order. If you have any questions prior to purchasing, feel free to contact us.</p>
",,,,,,,,,,,,,,,,,
product_30a847bc-9f6b-7fb3-a1ec-150f0a734a00,Product,Bentodent 100% Natural Kids super saver pack bubble gum 100g & mango 100g Toothp,"Introducing the Bentodent 100% Natural Kids Super Saver Pack, featuring two delightful toothpaste flavors: bubble gum 100g and mango 100g. Designed with your child's dental health in mind, these toothpastes are free from harmful chemicals, promoting strong teeth and healthy gums naturally. At Dentaltourismclinicsindia, we value providing quality dental care products that align with our commitment to holistic wellness and exceptional patient care. Perfect for young patients, this super saver pack ensures a fun and effective brushing experience. Trust Dentaltourismclinicsindia for all your dental needs, where your smile is our top priority.",b6120a_070f160a320a493bb175292f10b7ea93~mv2.jpg;b6120a_0248a73639624671a65a02fd8c82614a~mv2.jpg;b6120a_34e3ed224e474d219a25979157c8d4f8~mv2.jpg;b6120a_f6acab5f5932497bafe597431235bdfc~mv2.jpg;b6120a_c0cf7a7cf0e44885bdbd60c8e4720760~mv2.jpg,Kids Toothpaste,,,320.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,No Returns or Exchange,"<p>Please note that all sales are final. We do not accept returns or offer refunds or exchanges once a purchase is made. Kindly ensure that you review all product details and specifications before completing your order. If you have any questions prior to purchasing, feel free to contact us.</p>
",,,,,,,,,,,,,,,,,
product_68443694-9fe7-bc13-7941-2cb8536da759,Product,"Dente91 Kids Toothpaste, Protects against dental caries & Hypersensitivity, Fluo","Discover Dente91 Kids Toothpaste at Dentaltourismclinicsindia, specially formulated to protect young smiles against dental caries and hypersensitivity. Enriched with fluoride, this gentle toothpaste ensures optimal dental health while catering to the unique needs of children's sensitive teeth. Trust our professional dental center to recommend the best for your child's oral hygiene, combining advanced dental care with a touch of fun. Invest in Dente91 for a cavity-free, bright smile that lasts a lifetime. Visit us for a personalized consultation and experience the finest in dental tourism.",b6120a_98640925baaf470d9cf5271b4ecc1341~mv2.webp;b6120a_e6fe249299554d2bb8af0097fc4d9d55~mv2.webp;b6120a_937986c3330f4aca92afb0abff88890a~mv2.webp;b6120a_e18a9501c8244e2fa41ed9486f13bf7f~mv2.webp,Kids Toothpaste,,,149.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,No Returns or Exchange,"<p>Please note that all sales are final. We do not accept returns or offer refunds or exchanges once a purchase is made. Kindly ensure that you review all product details and specifications before completing your order. If you have any questions prior to purchasing, feel free to contact us.</p>
",,,,,,,,,,,,,,,,,
product_df6803ec-1190-7a0d-7f1a-247e01d02a55,Product,Kids Toothpaste – Bubblegum Blast,"At Dentaltourismclinicsindia, we prioritize your child's dental health, and our Kids Toothpaste – Bubblegum Blast is the perfect choice. Specially formulated for young teeth, it combines effective cavity protection with a fun, bubblegum flavor that kids love. Our professional-grade toothpaste ensures a thorough clean without harsh chemicals, aligning with our commitment to high-quality dental care. Trust Dentaltourismclinicsindia to keep your child's smile bright and healthy with our pediatric-approved Kids Toothpaste – Bubblegum Blast.",b6120a_acd6839794b14069b6f69c6810b92007~mv2.webp;b6120a_b106a2b3c71e451d82cb534583b9497b~mv2.webp;b6120a_94b70cb9a79b493195042cc4d885e4a8~mv2.webp;b6120a_a34c16ff3bb84c609437037c346709d3~mv2.webp;b6120a_290010397e2e4d0c9970b97d5df230bc~mv2.webp,Kids Toothpaste,,,199.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,No Returns or Exchange,"<p>Please note that all sales are final. We do not accept returns or offer refunds or exchanges once a purchase is made. Kindly ensure that you review all product details and specifications before completing your order. If you have any questions prior to purchasing, feel free to contact us.</p>
",,,,,,,,,,,,,,,,,
product_926bd5e1-3737-9545-04ee-3d379a4e968a,Product,Amway Glister kids toothpaste,"At Dentaltourismclinicsindia, we prioritize our young patients' dental health with products like Amway Glister kids toothpaste. Specially formulated to protect against cavities while being gentle on young teeth, this toothpaste ensures a fun and effective brushing experience. Our dental center, known for its exceptional dental care services and values, recommends using Glister to promote strong, healthy smiles in children. This child-friendly toothpaste makes oral hygiene enjoyable, keeping dental visits pleasant and educational. Trust Dentaltourismclinicsindia to provide the best in kid-friendly dental care solutions.",b6120a_f14dd4429a15469f8776380cf473584b~mv2.jpg,Kids Toothpaste,,,217.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,No Returns or Exchange,"<p>Please note that all sales are final. We do not accept returns or offer refunds or exchanges once a purchase is made. Kindly ensure that you review all product details and specifications before completing your order. If you have any questions prior to purchasing, feel free to contact us.</p>
",,,,,,,,,,,,,,,,,
product_0ef0323b-b9a5-9f42-78c0-a093b459ad0b,Product,Zymo Herbal Toothpaste,"Zymo Herbal Toothpaste, now available at Dentaltourismclinicsindia, harnesses the natural power of herbs to ensure optimal oral health. Designed for those seeking a holistic approach, this toothpaste combines tradition with modern care standards, perfectly aligning with our commitment to providing exceptional dental services. Its gentle yet effective formulation supports healthy gums and fresh breath, making it an ideal choice for our patients. Experience the difference and elevate your dental care routine naturally with Zymo Herbal Toothpaste today.",b6120a_94cfa21d0b7c4726968537896af5ac2f~mv2.webp,Regular/ family Toothpaste,,,50.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,No Returns or Exchange,"<p>Please note that all sales are final. We do not accept returns or offer refunds or exchanges once a purchase is made. Kindly ensure that you review all product details and specifications before completing your order. If you have any questions prior to purchasing, feel free to contact us.</p>
",,,,,,,,,,,,,,,,,
product_62239f87-cd54-83fd-8043-c4da2d5c962b,Product,Pro-Expert Multi-Protection Toothpaste - 75ml,"Experience comprehensive dental care with Pro-Expert Multi-Protection Toothpaste - 75ml, now available at Dentaltourismclinicsindia. This clinically proven formula effectively fights cavities, plaque, and gum problems, ensuring optimal oral health. Ideal for dental tourists seeking quality dental solutions, our toothpaste enhances your smile with its multi-protection benefits. Trust in our dedication to excellence and make Pro-Expert Multi-Protection Toothpaste a part of your daily routine for a healthier, brighter smile. ",b6120a_3deb63cc273c4d5080d4b716f74ee2f3~mv2.jpg,Regular/ family Toothpaste,,,384.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,No Returns or Exchange,"<p>Please note that all sales are final. We do not accept returns or offer refunds or exchanges once a purchase is made. Kindly ensure that you review all product details and specifications before completing your order. If you have any questions prior to purchasing, feel free to contact us.</p>
",,,,,,,,,,,,,,,,,
product_d2865b2f-d7c7-be7b-ccc5-529d70f31f09,Product,"Pepsodent Germicheck 200g 8 Actions, Whole Mouth Toothpaste Fights Teeth, Gum &","Discover the ultimate oral care with Pepsodent Germicheck 200g 8 Actions, Whole Mouth Toothpaste, exclusively at Dentaltourismclinicsindia. This advanced formula fights teeth and gum issues with eight powerful actions, ensuring a healthier and cleaner mouth. Perfect for those seeking comprehensive dental care, it aligns seamlessly with our clinic's commitment to providing exceptional oral health solutions. Trust our professional expertise and breakthrough products for your perfect smile. Visit us to experience top-notch preventive care for a truly radiant smile.",b6120a_2f1005ff611e4e4bb44c2a2e6bb100c6~mv2.jpg;b6120a_03bddcf358d94da6b13329f7ed0cccf9~mv2.jpg;b6120a_4d21c130d049495f8145b3ea6de97ccb~mv2.jpg;b6120a_dedea2078de44fa1a6de3cdfa3635a4a~mv2.jpg;b6120a_c5954e75358a40509622e11edf63c6eb~mv2.jpg;b6120a_a8d17ccdefee4a7baf64823d458d83e1~mv2.jpg,Regular/ family Toothpaste,,,128.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,No Returns or Exchange,"<p>Please note that all sales are final. We do not accept returns or offer refunds or exchanges once a purchase is made. Kindly ensure that you review all product details and specifications before completing your order. If you have any questions prior to purchasing, feel free to contact us.</p>
",,,,,,,,,,,,,,,,,
